CGGTTS  GENERIC DATA FORMAT VERSION = 2E
REV DATE = 2021-08-06
RCVR = ZED-F9T  ubx_s2 Ver. 2024-01-22
CH = 184
IMS = 99999
LAB = BBPPT
X = -1841427.00 m
Y =  6065411.00 m
Z =  -706844.00 m
FRAME = ITRF
COMMENTS =  Ext 1PPS OK
INT DLY =    0.0 ns
CAB DLY =  400.0 ns
REF DLY =    0.0 ns
REF = EXTERNAL
CKSUM = 32
SAT CL  MJD  STTIME TRKL ELV AZTH   REFSV      SRSV     REFSYS    SRSYS  DSG IOE MDTR SMDT MDIO SMDI FR HC FRC CK     TM2      STM2   MSEC    CLKB rcvTow   VLOS   ResPR      SRPR 
E34 FF 60383 073046    1 441 3510     +994285     +0       -4439     +0  104 371  112   +0  404   +0  0  0 *E1 7C -4375143320 -2147483648   -12 +165949    988 -26868         -17     +0
C01 FF 60383 073046    1 459  820    -8881888     +0       -4193     +0    0   7  109   +0  393   +0  0  0 B1i 89 -4375143320 -2147483648   -12 +165949    988     94          +0     +0
C02 FF 60383 073046    1 629 2794    -5108458     +0       -3739     +0    0   7   88   +0  324   +0  0  0 B1i 88 -4375143320 -2147483648   -12 +165949    988     23        -247     +0
C03 FF 60383 073046    1 822  338     -537834     +0       -3565     +0    0   7   79   +0  298   +0  0  0 B1i 62 -4375143320 -2147483648   -12 +165949    988    173        -437     +0
C04 FF 60383 073046    1 290  846     +340855     +0       -4666     +0    0   7  161   +0  530   +0  0  0 B1i 5F -4375143320 -2147483648   -12 +165949    988   -133        +654     +0
C05 FF 60383 073046    1 347 2733    +8778312     +0       -4403     +0    0   7  137   +0  479   +0  0  0 B1i 8F -4375143320 -2147483648   -12 +165949    988    141          +0     +0
C06 FF 60383 073046    1 559 2056    -2724733     +0       -4054     +0    0   7   94   +0  342   +0  0  0 B1i 76 -4375143320 -2147483648   -12 +165949    988 -20580         +67     +0
C07 FF 60383 073046    1 304   91    +9165934     +0       -4637     +0    0   7  154   +0  530   +0  0  0 B1i 62 -4375143320 -2147483648   -12 +165949    988  11779        +650     +0
C08 FF 60383 073046    1 774 1243     -632674     +0       -3609     +0    0   7   80   +0  299   +0  0  0 B1i 6F -4375143320 -2147483648   -12 +165949    988    878        -384     +0
C09 FF 60383 073046    1 589 2311    +6181487     +0       -3966     +0    0   7   91   +0  333   +0  0  0 B1i 83 -4375143320 -2147483648   -12 +165949    988 -17205         -27     +0
C10 FF 60383 073046    1 269 3533     -463722     +0       -4776     +0    0   7  172   +0  573   +0  0  0 B1i 7A -4375143320 -2147483648   -12 +165949    988   4490        +794     +0
C13 FF 60383 073046    1 715 1795    -4250824     +0       -3729     +0    0   7   82   +0  305   +0  0  0 B1i 78 -4375143320 -2147483648   -12 +165949    988   1090        -264     +0
C16 FF 60383 073046    1 525 1947    +3948153     +0       -4161     +0    0   7   98   +0  355   +0  0  0 B1i 82 -4375143320 -2147483648   -12 +165949    988  -1947        +173     +0
C29 FF 60383 073046    1 160   81    -2548676     +0       -5215     +0    0   7  278   +0  728   +0  0  0 B1i 71 -4375143320 -2147483648   -12 +165949    988  -5385       +1241     +0
J02 FF 60383 073046    1 501  594      +22615     +0       -4299     +0    0 189  102   +0  366   +0  0  0 L1C 59 -4375143320 -2147483648   -12 +165949    988   3689        -334     +0
J03 FF 60383 073046    1 300  296       -2279     +0       -4921     +0    0 189  155   +0  522   +0  0  0 L1C 46 -4375143320 -2147483648   -12 +165949    988  -1468        +290     +0
J04 FF 60383 073046    1 449 1057     -509590     +0       -4568     +0    0 189  110   +0  389   +0  0  0 L1C 92 -4375143320 -2147483648   -12 +165949    988  10302         -63     +0
J07 FF 60383 073046    1 654  732       -4039     +0       -4071     +0    0 189   86   +0  312   +0  0  0 L1C 39 -4375143320 -2147483648   -12 +165949    988      5          +0     +0
R01 FF 60383 073046    1 247 1315     -801305     +0       -5043     +0   83  32  185   +0  534   +0  1  0 L1C 7D -4375143320 -2147483648   -12 +165949    988 -2147483647        +580     +0
R02 FF 60383 073046    1 177 1846     +220423     +0       -5628     +0   83  32  254   +0  607   +0 -4  0 L1C 9A -4375143320 -2147483648   -12 +165949    988 -2147483647       +1174     +0
R12 FF 60383 073046    1 600 1293     -381710     +0       -3975     +0   67  32   90   +0  312   +0 -1  0 L1C 80 -4375143320 -2147483648   -12 +165949    988 2147483647        -520     +0
R13 FF 60383 073046    1 618   11     +449285     +0       -3664     +0  167  30   89   +0  312   +0 -2  0 L1C 7A -4375143320 -2147483648   -12 +165949    988 -2147483647        -714     +0
R17 FF 60383 073046    1 225 2644     -693271     +0       -4637     +0  133  32  203   +0  580   +0  4  0 L1C A0 -4375143320 -2147483648   -12 +165949    988 2147483647        +220     +0
R24 FF 60383 073046    1 270 3229     +472448     +0       -4745     +0   83  32  171   +0  541   +0  2  0 L1C 90 -4375143320 -2147483648   -12 +165949    988 2147483647          +0     +0
G03 FF 60383 073047    1 212  553    -2515467     +0       -5256     +0    0  59  215   +0  623   +0  0  0 L1C 69 -4375143360 -2147483648   -12 +166047    988  -4211        +627     +0
G06 FF 60383 073047    1 521 2802    -3690272     +0       -4233     +0    0  22   99   +0  356   +0  0  0 L1C 6A -4375143360 -2147483648   -12 +166047    988   -787        -404     +0
G07 FF 60383 073047    1 502 1746     +834106     +0       -4485     +0    0  87  102   +0  358   +0  0  0 L1C 6E -4375143360 -2147483648   -12 +166047    988 -26604        -153     +0
G09 FF 60383 073047    1 249 1493    -1245336     +0       -5375     +0    0  83  184   +0  547   +0  0  0 L1C 90 -4375143360 -2147483648   -12 +166047    988  21969        +741     +0
G11 FF 60383 073047    1 291 2399    +6055905     +0       -4989     +0    0 213  160   +0  516   +0  0  0 L1C 9B -4375143360 -2147483648   -12 +166047    988  23014        +357     +0
G14 FF 60383 073047    1 422  100    -3505308     +0       -4481     +0    0 129  116   +0  417   +0  0  0 L1C 6A -4375143360 -2147483648   -12 +166047    988  27281        -160     +0
G17 FF 60383 073047    1 151 3517    -7143091     +0       -5582     +0    0   9  295   +0  733   +0  0  0 L1C 75 -4375143360 -2147483648   -12 +166047    988   -787        +957     +0
G22 FF 60383 073047    1 252 3520     -167841     +0       -5105     +0    0  81  182   +0  583   +0  0  0 L1C 64 -4375143360 -2147483648   -12 +166047    988  20843        +470     +0
G30 FF 60383 073047    1 649 2400    +4195764     +0       -4067     +0    0 143   86   +0  312   +0  0  0 L1C 7E -4375143360 -2147483648   -12 +166047    988   -841        -560     +0
E02 FF 60383 073047    1 508  354    -1114840     +0       -4216     +0  104 371  101   +0  364   +0  0  0 *E1 6B -4375143360 -2147483648   -12 +166047    988  20578          +0     +0
E03 FF 60383 073047    1 301 1712     +996540     +0       -5222     +0  104 371  155   +0  495   +0  0  0 *E1 7A -4375143360 -2147483648   -12 +166047    988   5552          +0     +0
E08 FF 60383 073047    1 207 2258    +2380787     +0       -5437     +0  104 371  219   +0  605   +0  0  0 *E1 9E -4375143360 -2147483648   -12 +166047    988    244          +0     +0
E15 FF 60383 073047    1 498 2673     +906991     +0       -4308     +0  104 371  102   +0  366   +0  0  0 *E1 8F -4375143360 -2147483648   -12 +166047    988   7344          +0     +0
E18 FF 60383 073047    1 164 3187    -4343575     +0       -5431     +0  104 371  273   +0  708   +0  0  0 *E1 9F -4375143360 -2147483648   -12 +166047    988   5680          +0     +0
E25 FF 60383 073047    1 352 1079      -25700     +0       -4821     +0  104 371  135   +0  458   +0  0  0 *E1 6A -4375143360 -2147483648   -12 +166047    988   -961          +0     +0
E30 FF 60383 073047    1 181 3427     +924222     +0       -5389     +0  104 370  248   +0  683   +0  0  0 *E1 88 -4375143360 -2147483648   -12 +166047    988   4819          +0     +0
E34 FF 60383 073047    1 441 3510     +994282     +0       -4442     +0  104 371  112   +0  404   +0  0  0 *E1 74 -4375143360 -2147483648   -12 +166047    988 -26869         -13     +0
C01 FF 60383 073047    1 459  820    -8881893     +0       -4198     +0    0   7  109   +0  393   +0  0  0 B1i 8B -4375143360 -2147483648   -12 +166047    988     94          +0     +0
C02 FF 60383 073047    1 629 2794    -5108466     +0       -3747     +0    0   7   88   +0  324   +0  0  0 B1i 87 -4375143360 -2147483648   -12 +166047    988     23        -244     +0
C03 FF 60383 073047    1 822  338     -537842     +0       -3573     +0    0   7   79   +0  298   +0  0  0 B1i 61 -4375143360 -2147483648   -12 +166047    988    173        -434     +0
C04 FF 60383 073047    1 290  846     +340852     +0       -4670     +0    0   7  161   +0  530   +0  0  0 B1i 58 -4375143360 -2147483648   -12 +166047    988   -133        +654     +0
C05 FF 60383 073047    1 347 2733    +8778309     +0       -4407     +0    0   7  137   +0  479   +0  0  0 B1i 9A -4375143360 -2147483648   -12 +166047    988    141          +0     +0
C06 FF 60383 073047    1 559 2056    -2724735     +0       -4056     +0    0   7   94   +0  342   +0  0  0 B1i 7B -4375143360 -2147483648   -12 +166047    988 -20580         +63     +0
C07 FF 60383 073047    1 304   91    +9165930     +0       -4641     +0    0   7  154   +0  530   +0  0  0 B1i 5A -4375143360 -2147483648   -12 +166047    988  11781        +654     +0
C08 FF 60383 073047    1 774 1242     -632676     +0       -3611     +0    0   7   80   +0  299   +0  0  0 B1i 6A -4375143360 -2147483648   -12 +166047    988    878        -380     +0
C09 FF 60383 073047    1 589 2311    +6181486     +0       -3968     +0    0   7   91   +0  333   +0  0  0 B1i 85 -4375143360 -2147483648   -12 +166047    988 -17206         -23     +0
C10 FF 60383 073047    1 269 3533     -463727     +0       -4781     +0    0   7  172   +0  573   +0  0  0 B1i 7C -4375143360 -2147483648   -12 +166047    988   4492        +794     +0
C13 FF 60383 073047    1 715 1795    -4250834     +0       -3739     +0    0   7   82   +0  305   +0  0  0 B1i 7B -4375143360 -2147483648   -12 +166047    988   1089        -260     +0
C16 FF 60383 073047    1 525 1947    +3948148     +0       -4167     +0    0   7   98   +0  355   +0  0  0 B1i 8D -4375143360 -2147483648   -12 +166047    988  -1947        +173     +0
C29 FF 60383 073047    1 160   81    -2548678     +0       -5216     +0    0   7  278   +0  728   +0  0  0 B1i 75 -4375143360 -2147483648   -12 +166047    988  -5378       +1241     +0
J02 FF 60383 073047    1 501  594      +22610     +0       -4304     +0    0 189  102   +0  366   +0  0  0 L1C 48 -4375143360 -2147483648   -12 +166047    988   3689        -334     +0
J03 FF 60383 073047    1 300  296       -2282     +0       -4923     +0    0 189  155   +0  522   +0  0  0 L1C 43 -4375143360 -2147483648   -12 +166047    988  -1468        +290     +0
J04 FF 60383 073047    1 449 1057     -509591     +0       -4568     +0    0 189  110   +0  389   +0  0  0 L1C 94 -4375143360 -2147483648   -12 +166047    988  10301         -67     +0
J07 FF 60383 073047    1 654  732       -4041     +0       -4073     +0    0 189   86   +0  312   +0  0  0 L1C 35 -4375143360 -2147483648   -12 +166047    988      5          +0     +0
R01 FF 60383 073047    1 247 1315     -801312     +0       -5050     +0   83  32  185   +0  534   +0  1  0 L1C 7A -4375143360 -2147483648   -12 +166047    988 -2147483647        +577     +0
R02 FF 60383 073047    1 177 1846     +220424     +0       -5627     +0   83  32  254   +0  607   +0 -4  0 L1C 9B -4375143360 -2147483648   -12 +166047    988 -2147483647       +1171     +0
R12 FF 60383 073047    1 600 1293     -381711     +0       -3976     +0   67  32   90   +0  312   +0 -1  0 L1C 83 -4375143360 -2147483648   -12 +166047    988 2147483647        -524     +0
R13 FF 60383 073047    1 619   11     +449281     +0       -3668     +0  167  30   89   +0  312   +0 -2  0 L1C 7C -4375143360 -2147483648   -12 +166047    988 -2147483647        -714     +0
R17 FF 60383 073047    1 225 2644     -693272     +0       -4638     +0  133  32  203   +0  580   +0  4  0 L1C A3 -4375143360 -2147483648   -12 +166047    988 -2147483647        +220     +0
R24 FF 60383 073047    1 270 3229     +472446     +0       -4747     +0   83  32  171   +0  541   +0  2  0 L1C 91 -4375143360 -2147483648   -12 +166047    988 2147483647          +0     +0
G03 FF 60383 073048    1 212  553    -2515473     +0       -5262     +0    0  59  215   +0  623   +0  0  0 L1C 64 -4375143320 -2147483648   -12 +166145    988  -4212        +627     +0
G06 FF 60383 073048    1 521 2802    -3690275     +0       -4237     +0    0  22   99   +0  356   +0  0  0 L1C 72 -4375143320 -2147483648   -12 +166145    988   -788        -407     +0
G07 FF 60383 073048    1 502 1746     +834101     +0       -4490     +0    0  87  102   +0  358   +0  0  0 L1C 66 -4375143320 -2147483648   -12 +166145    988 -26602        -153     +0
G09 FF 60383 073048    1 249 1493    -1245341     +0       -5380     +0    0  83  184   +0  547   +0  0  0 L1C 89 -4375143320 -2147483648   -12 +166145    988  21974        +744     +0
G11 FF 60383 073048    1 291 2399    +6055902     +0       -4992     +0    0 213  160   +0  516   +0  0  0 L1C 93 -4375143320 -2147483648   -12 +166145    988  23011        +357     +0
G14 FF 60383 073048    1 422  100    -3505314     +0       -4487     +0    0 129  116   +0  417   +0  0  0 L1C 6E -4375143320 -2147483648   -12 +166145    988  27280        -157     +0
G17 FF 60383 073048    1 151 3517    -7143095     +0       -5586     +0    0   9  295   +0  733   +0  0  0 L1C 7E -4375143320 -2147483648   -12 +166145    988   -786        +961     +0
G22 FF 60383 073048    1 252 3520     -167842     +0       -5105     +0    0  81  182   +0  583   +0  0  0 L1C 66 -4375143320 -2147483648   -12 +166145    988  20848        +474     +0
G30 FF 60383 073048    1 649 2400    +4195760     +0       -4071     +0    0 143   86   +0  312   +0  0  0 L1C 76 -4375143320 -2147483648   -12 +166145    988   -842        -564     +0
E02 FF 60383 073048    1 508  354    -1114842     +0       -4219     +0  104 371  101   +0  364   +0  0  0 *E1 71 -4375143320 -2147483648   -12 +166145    988  20574          +0     +0
E03 FF 60383 073048    1 301 1711     +996537     +0       -5225     +0  104 371  155   +0  495   +0  0  0 *E1 83 -4375143320 -2147483648   -12 +166145    988   5559          +0     +0
E08 FF 60383 073048    1 207 2258    +2380787     +0       -5437     +0  104 371  219   +0  605   +0  0  0 *E1 9F -4375143320 -2147483648   -12 +166145    988    244          +0     +0
E15 FF 60383 073048    1 498 2673     +906990     +0       -4310     +0  104 371  102   +0  366   +0  0  0 *E1 88 -4375143320 -2147483648   -12 +166145    988   7338          +0     +0
E18 FF 60383 073048    1 164 3187    -4343580     +0       -5436     +0  104 371  273   +0  708   +0  0  0 *E1 A1 -4375143320 -2147483648   -12 +166145    988   5680          +0     +0
E25 FF 60383 073048    1 352 1079      -25707     +0       -4827     +0  104 371  135   +0  458   +0  0  0 *E1 78 -4375143320 -2147483648   -12 +166145    988   -962          +0     +0
E30 FF 60383 073048    1 181 3428     +924218     +0       -5394     +0  104 370  248   +0  683   +0  0  0 *E1 8B -4375143320 -2147483648   -12 +166145    988   4820          +0     +0
E34 FF 60383 073048    1 441 3510     +994282     +0       -4443     +0  104 371  112   +0  404   +0  0  0 *E1 76 -4375143320 -2147483648   -12 +166145    988 -26870         -17     +0
C01 FF 60383 073048    1 459  820    -8881897     +0       -4203     +0    0   7  109   +0  393   +0  0  0 B1i 83 -4375143320 -2147483648   -12 +166145    988     94          +0     +0
C02 FF 60383 073048    1 629 2794    -5108476     +0       -3756     +0    0   7   88   +0  324   +0  0  0 B1i 89 -4375143320 -2147483648   -12 +166145    988     23        -240     +0
C03 FF 60383 073048    1 822  338     -537847     +0       -3578     +0    0   7   79   +0  298   +0  0  0 B1i 6C -4375143320 -2147483648   -12 +166145    988    173        -430     +0
C04 FF 60383 073048    1 290  846     +340843     +0       -4679     +0    0   7  161   +0  530   +0  0  0 B1i 62 -4375143320 -2147483648   -12 +166145    988   -133        +654     +0
C05 FF 60383 073048    1 347 2733    +8778303     +0       -4414     +0    0   7  137   +0  479   +0  0  0 B1i 93 -4375143320 -2147483648   -12 +166145    988    141          +0     +0
C06 FF 60383 073048    1 559 2056    -2724740     +0       -4061     +0    0   7   94   +0  342   +0  0  0 B1i 74 -4375143320 -2147483648   -12 +166145    988 -20580         +63     +0
